year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,8,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",601.00,101.00,46.76,6.63,21.96,0.00,25.65,9.00,1.00,9448.00,5048.00,846.00,1057.00,0.00,2497.00
2023,8,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",697.00,171.00,82.84,8.11,37.91,0.00,42.14,14.00,8.00,10280.00,4763.00,657.00,1563.00,0.00,3297.00
2023,8,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1127.00,283.00,111.56,8.07,109.05,0.00,54.32,7.00,4.00,17700.00,8909.00,565.00,4219.00,0.00,4007.00
2023,8,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",953.00,219.00,104.36,4.02,51.67,0.00,58.95,15.00,5.00,13855.00,7495.00,299.00,2232.00,0.00,3829.00
2023,8,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",5436.00,899.00,294.11,31.83,182.39,0.59,390.09,115.00,21.00,77603.00,30383.00,3190.00,11167.00,44.00,32819.00
2023,8,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",586.00,108.00,58.51,6.60,22.40,1.00,19.49,11.00,0.00,7284.00,3903.00,829.00,1505.00,53.00,994.00
2023,8,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",941.00,224.00,107.04,8.53,70.47,1.45,36.50,10.00,5.00,13794.00,6970.00,847.00,3618.00,79.00,2280.00
2023,8,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",275.00,55.00,26.25,6.64,7.46,0.00,14.64,3.00,1.00,4191.00,1671.00,623.00,505.00,0.00,1392.00
2023,8,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",706.00,143.00,70.96,5.07,33.69,0.00,33.27,13.00,1.00,13484.00,7736.00,1491.00,1637.00,0.00,2620.00
2023,8,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2527.00,442.00,160.43,15.88,120.59,1.00,144.10,19.00,3.00,41797.00,21454.00,2364.00,5403.00,27.00,12549.00
2023,8,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1320.00,263.00,113.69,9.28,65.27,1.00,73.76,10.00,4.00,15916.00,7740.00,809.00,2724.00,48.00,4595.00
2023,8,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3348.00,610.00,252.91,28.97,147.87,1.38,178.88,29.00,3.00,48703.00,24768.00,3604.00,6509.00,120.00,13702.00
2023,8,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2164.00,368.00,138.08,22.12,81.40,2.49,123.91,42.00,7.00,28020.00,10486.00,1701.00,6227.00,97.00,9509.00
2023,8,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1723.00,398.00,157.36,14.80,134.67,0.00,91.17,12.00,8.00,25221.00,10291.00,1699.00,7313.00,0.00,5918.00
2023,8,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",120.00,30.00,14.32,0.64,5.49,0.00,9.55,4.00,1.00,1861.00,1083.00,49.00,232.00,0.00,497.00
2023,8,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",840.00,214.00,76.11,7.03,83.74,0.00,47.12,6.00,7.00,14702.00,6604.00,325.00,4244.00,0.00,3529.00
2023,8,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",6471.00,948.00,333.82,30.40,171.29,2.03,410.46,48.00,7.00,81782.00,41152.00,2833.00,7655.00,90.00,30052.00
2023,8,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",1040.00,265.00,117.03,8.57,69.43,0.00,69.97,16.00,9.00,19013.00,8913.00,762.00,3975.00,0.00,5363.00
2023,8,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",564.00,112.00,65.93,7.26,16.26,0.00,22.55,11.00,2.00,7848.00,4420.00,437.00,1137.00,0.00,1854.00
2023,8,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",864.00,158.00,74.48,8.75,33.60,0.00,41.18,10.00,3.00,10874.00,5001.00,932.00,1935.00,0.00,3006.00
